"SalesOrderID","OrderDate","ShipDate","OnlineOrderFlag","AccountNumber","CustomerID","SalesPersonID","Freight"
"51382","2023-06-11","2023-06-18","True","10-4030-011152","11152","","57.3748"
"51383","2023-06-11","2023-06-18","True","10-4030-025722","25722","","19.4335"
"51384","2023-06-11","2023-06-18","True","10-4030-011103","11103","","59.7113"
"51385","2023-06-11","2023-06-18","True","10-4030-011070","11070","","58.6305"
"51386","2023-06-11","2023-06-18","True","10-4030-011072","11072","","59.899"
"51387","2023-06-11","2023-06-18","True","10-4030-011942","11942","","15.374"
"51388","2023-06-11","2023-06-18","True","10-4030-011455","11455","","57.9998"
"51389","2023-06-11","2023-06-18","True","10-4030-019428","19428","","29.4868"
"51390","2023-06-11","2023-06-18","True","10-4030-025611","25611","","14.112"
"51391","2023-06-12","2023-06-19","True","10-4030-019437","19437","","61.9985"
"51392","2023-06-12","2023-06-19","True","10-4030-016388","16388","","62.308"
"51393","2023-06-12","2023-06-19","True","10-4030-016394","16394","","61.9585"
"51394","2023-06-12","2023-06-19","True","10-4030-019416","19416","","61.8988"
"51395","2023-06-12","2023-06-19","True","10-4030-020181","20181","","61.0838"
"51396","2023-06-12","2023-06-19","True","10-4030-013849","13849","","22.5745"
"51397","2023-06-12","2023-06-19","True","10-4030-011835","11835","","57.9815"
"51398","2023-06-12","2023-06-19","True","10-4030-011154","11154","","57.9998"
"51399","2023-06-12","2023-06-19","True","10-4030-011191","11191","","58.9995"
"51400","2023-06-12","2023-06-19","True","10-4030-028672","28672","","19.4335"
"51401","2023-06-12","2023-06-19","True","10-4030-028667","28667","","19.8085"
"51402","2023-06-12","2023-06-19","True","10-4030-022109","22109","","59.8265"
"51403","2023-06-12","2023-06-19","True","10-4030-021465","21465","","14.3745"
"51404","2023-06-12","2023-06-19","True","10-4030-021469","21469","","14.724"
"51405","2023-06-12","2023-06-19","True","10-4030-021438","21438","","14.037"
"51406","2023-06-12","2023-06-19","True","10-4030-022613","22613","","29.5868"
"51407","2023-06-13","2023-06-20","True","10-4030-018214","18214","","62.8733"
"51408","2023-06-13","2023-06-20","True","10-4030-011247","11247","","58.5058"
"51409","2023-06-13","2023-06-20","True","10-4030-011417","11417","","61.5493"
"51410","2023-06-13","2023-06-20","True","10-4030-014945","14945","","17.0493"
"51411","2023-06-13","2023-06-20","True","10-4030-011239","11239","","58.8488"
"51412","2023-06-13","2023-06-20","True","10-4030-022312","22312","","61.956"
"51413","2023-06-13","2023-06-20","True","10-4030-015549","15549","","14.3745"
"51414","2023-06-13","2023-06-20","True","10-4030-016231","16231","","63.1485"
"51415","2023-06-13","2023-06-20","True","10-4030-021349","21349","","22.949"
"51416","2023-06-13","2023-06-20","True","10-4030-011550","11550","","19.4335"
"51417","2023-06-13","2023-06-20","True","10-4030-011281","11281","","58.573"
"51418","2023-06-13","2023-06-20","True","10-4030-026658","26658","","15.199"
"51419","2023-06-13","2023-06-20","True","10-4030-018903","18903","","14.1368"
"51420","2023-06-13","2023-06-20","True","10-4030-011109","11109","","61.924"
"51421","2023-06-13","2023-06-20","True","10-4030-011010","11010","","57.3748"
"51422","2023-06-13","2023-06-20","True","10-4030-017513","17513","","17.0493"
"51423","2023-06-13","2023-06-20","True","10-4030-029042","29042","","60.5085"
"51424","2023-06-13","2023-06-20","True","10-4030-021331","21331","","14.9868"
"51425","2023-06-13","2023-06-20","True","10-4030-019171","19171","","29.362"
"51426","2023-06-14","2023-06-21","True","10-4030-018217","18217","","61.9585"
"51427","2023-06-14","2023-06-21","True","10-4030-011243","11243","","59.1245"
"51428","2023-06-14","2023-06-21","True","10-4030-012308","12308","","62.511"
"51429","2023-06-14","2023-06-21","True","10-4030-011316","11316","","58.7495"
"51430","2023-06-14","2023-06-21","True","10-4030-011275","11275","","59.424"
"51431","2023-06-14","2023-06-21","True","10-4030-011063","11063","","59.3238"
"51432","2023-06-14","2023-06-21","True","10-4030-011092","11092","","58.5493"
"51433","2023-06-14","2023-06-21","True","10-4030-026307","26307","","19.4335"
"51434","2023-06-14","2023-06-21","True","10-4030-023688","23688","","30.3713"
"51435","2023-06-14","2023-06-21","True","10-4030-024413","24413","","60.176"
"51436","2023-06-14","2023-06-21","True","10-4030-016218","16218","","14.3745"
"51437","2023-06-14","2023-06-21","True","10-4030-021488","21488","","15.9738"
"51438","2023-06-14","2023-06-21","True","10-4030-019212","19212","","29.362"
"51439","2023-06-14","2023-06-21","True","10-4030-021017","21017","","14.4615"
"51440","2023-06-15","2023-06-22","True","10-4030-018244","18244","","61.0838"
"51441","2023-06-15","2023-06-22","True","10-4030-012124","12124","","61.2825"
"51442","2023-06-15","2023-06-22","True","10-4030-020834","20834","","44.599"
"51443","2023-06-15","2023-06-22","True","10-4030-011739","11739","","58.9995"
"51444","2023-06-15","2023-06-22","True","10-4030-011272","11272","","59.924"
"51445","2023-06-15","2023-06-22","True","10-4030-011088","11088","","59.1615"
"51446","2023-06-15","2023-06-22","True","10-4030-024606","24606","","28.887"
"51447","2023-06-15","2023-06-22","True","10-4030-011107","11107","","59.424"
"51448","2023-06-15","2023-06-22","True","10-4030-011080","11080","","58.9995"
"51449","2023-06-15","2023-06-22","True","10-4030-025088","25088","","31.246"
"51450","2023-06-15","2023-06-22","True","10-4030-011452","11452","","60.3748"
"51451","2023-06-15","2023-06-22","True","10-4030-019159","19159","","28.0123"
"51452","2023-06-15","2023-06-22","True","10-4030-022254","22254","","13.8493"
"51453","2023-06-15","2023-06-22","True","10-4030-025605","25605","","15.0115"
"51454","2023-06-15","2023-06-22","True","10-4030-014198","14198","","60.826"
"51455","2023-06-15","2023-06-22","True","10-4030-026831","26831","","31.621"
"51456","2023-06-16","2023-06-23","True","10-4030-023607","23607","","61.2825"
"51457","2023-06-16","2023-06-23","True","10-4030-022828","22828","","61.2825"
"51458","2023-06-16","2023-06-23","True","10-4030-016803","16803","","43.9993"
"51459","2023-06-16","2023-06-23","True","10-4030-016807","16807","","43.2068"
"51460","2023-06-16","2023-06-23","True","10-4030-011041","11041","","59.5118"
"51461","2023-06-16","2023-06-23","True","10-4030-014146","14146","","20.6833"
"51462","2023-06-16","2023-06-23","True","10-4030-022932","22932","","43.1495"
"51463","2023-06-16","2023-06-23","True","10-4030-021300","21300","","28.0123"
"51464","2023-06-16","2023-06-23","True","10-4030-027819","27819","","60.4765"
"51465","2023-06-17","2023-06-24","True","10-4030-016794","16794","","44.6493"
"51466","2023-06-17","2023-06-24","True","10-4030-016804","16804","","43.2068"
"51467","2023-06-17","2023-06-24","True","10-4030-016805","16805","","44.224"
"51468","2023-06-17","2023-06-24","True","10-4030-011259","11259","","60.3748"
"51469","2023-06-17","2023-06-24","True","10-4030-011168","11168","","58.9813"
"51470","2023-06-17","2023-06-24","True","10-4030-026657","26657","","14.3745"
"51471","2023-06-17","2023-06-24","True","10-4030-018899","18899","","13.4998"
"51472","2023-06-17","2023-06-24","True","10-4030-026654","26654","","14.0943"
"51473","2023-06-17","2023-06-24","True","10-4030-018907","18907","","14.724"
"51474","2023-06-17","2023-06-24","True","10-4030-019202","19202","","29.262"
"51475","2023-06-17","2023-06-24","True","10-4030-022436","22436","","15.199"
"51476","2023-06-17","2023-06-24","True","10-4030-028694","28694","","59.8265"
"51477","2023-06-17","2023-06-24","True","10-4030-012264","12264","","31.096"
"51478","2023-06-18","2023-06-25","True","10-4030-018213","18213","","62.308"
"51479","2023-06-18","2023-06-25","True","10-4030-016687","16687","","62.308"
"51480","2023-06-18","2023-06-25","True","10-4030-016937","16937","","43.6243"
"51481","2023-06-18","2023-06-25","True","10-4030-017098","17098","","14.6743"
"51482","2023-06-18","2023-06-25","True","10-4030-011484","11484","","59.1245"
"51483","2023-06-18","2023-06-25","True","10-4030-023606","23606","","63.586"
"51484","2023-06-18","2023-06-25","True","10-4030-019433","19433","","61.9585"
"51485","2023-06-18","2023-06-25","True","10-4030-016316","16316","","61.956"
"51486","2023-06-18","2023-06-25","True","10-4030-016798","16798","","44.124"
"51487","2023-06-18","2023-06-25","True","10-4030-015555","15555","","14.724"
"51488","2023-06-18","2023-06-25","True","10-4030-020036","20036","","65.4655"
"51489","2023-06-18","2023-06-25","True","10-4030-011289","11289","","58.1803"
"51490","2023-06-18","2023-06-25","True","10-4030-011171","11171","","59.5488"
"51491","2023-06-18","2023-06-25","True","10-4030-011075","11075","","57.3748"
"51492","2023-06-18","2023-06-25","True","10-4030-011018","11018","","58.5493"
"51493","2023-06-18","2023-06-25","True","10-4030-011001","11001","","60.4983"
"51494","2023-06-18","2023-06-25","True","10-4030-026311","26311","","18.7835"
"51495","2023-06-18","2023-06-25","True","10-4030-029043","29043","","61.1763"
"51496","2023-06-18","2023-06-25","True","10-4030-021487","21487","","13.7245"
"51497","2023-06-18","2023-06-25","True","10-4030-019170","19170","","28.794"
"51498","2023-06-18","2023-06-25","True","10-4030-019198","19198","","28.887"
"51499","2023-06-18","2023-06-25","True","10-4030-022668","22668","","29.362"
"51500","2023-06-18","2023-06-25","True","10-4030-021014","21014","","15.199"
"51501","2023-06-18","2023-06-25","True","10-4030-026862","26862","","31.246"
"51502","2023-06-19","2023-06-26","True","10-4030-019475","19475","","15.2985"
"51503","2023-06-19","2023-06-26","True","10-4030-013662","13662","","20.987"
"51504","2023-06-19","2023-06-26","True","10-4030-016792","16792","","43.3995"
"51505","2023-06-19","2023-06-26","True","10-4030-011053","11053","","58.2495"
"51506","2023-06-19","2023-06-26","True","10-4030-011616","11616","","19.607"
"51507","2023-06-19","2023-06-26","True","10-4030-016662","16662","","19.436"
"51508","2023-06-19","2023-06-26","True","10-4030-022273","22273","","14.3745"
"51509","2023-06-19","2023-06-26","True","10-4030-022393","22393","","14.724"
"51510","2023-06-19","2023-06-26","True","10-4030-012315","12315","","60.4765"
"51511","2023-06-20","2023-06-27","True","10-4030-018241","18241","","61.9985"
"51512","2023-06-20","2023-06-27","True","10-4030-011403","11403","","59.9488"
"51513","2023-06-20","2023-06-27","True","10-4030-016570","16570","","44.3993"
"51514","2023-06-20","2023-06-27","True","10-4030-017700","17700","","15.5993"
"51515","2023-06-20","2023-06-27","True","10-4030-016391","16391","","61.0838"
"51516","2023-06-20","2023-06-27","True","10-4030-011237","11237","","57.9998"
"51517","2023-06-20","2023-06-27","True","10-4030-020039","20039","","61.4333"
"51518","2023-06-20","2023-06-27","True","10-4030-016132","16132","","61.4905"
"51519","2023-06-20","2023-06-27","True","10-4030-014078","14078","","20.987"
"51520","2023-06-20","2023-06-27","True","10-4030-011015","11015","","62.5243"
"51521","2023-06-20","2023-06-27","True","10-4030-028671","28671","","18.5588"
"51522","2023-06-20","2023-06-27","True","10-4030-011000","11000","","58.5493"
"51523","2023-06-20","2023-06-27","True","10-4030-024427","24427","","60.0085"
"51524","2023-06-20","2023-06-27","True","10-4030-021470","21470","","14.074"
"51525","2023-06-20","2023-06-27","True","10-4030-027799","27799","","29.362"
"51526","2023-06-20","2023-06-27","True","10-4030-022614","22614","","28.887"
"51527","2023-06-20","2023-06-27","True","10-4030-020977","20977","","14.3745"
"51528","2023-06-21","2023-06-28","True","10-4030-018219","18219","","61.5073"
"51529","2023-06-21","2023-06-28","True","10-4030-018222","18222","","61.658"
"51530","2023-06-21","2023-06-28","True","10-4030-019362","19362","","61.0838"
"51531","2023-06-21","2023-06-28","True","10-4030-011337","11337","","59.724"
"51532","2023-06-21","2023-06-28","True","10-4030-022808","22808","","61.9585"
"51533","2023-06-21","2023-06-28","True","10-4030-011291","11291","","57.3748"
"51534","2023-06-21","2023-06-28","True","10-4030-011158","11158","","59.899"
"51535","2023-06-21","2023-06-28","True","10-4030-022931","22931","","42.5248"
"51536","2023-06-21","2023-06-28","True","10-4030-018698","18698","","43.3995"
"51537","2023-06-21","2023-06-28","True","10-4030-028201","28201","","60.4765"
"51538","2023-06-21","2023-06-28","True","10-4030-021597","21597","","14.037"
"51539","2023-06-21","2023-06-28","True","10-4030-019160","19160","","29.5868"
"51540","2023-06-21","2023-06-28","True","10-4030-019213","19213","","28.887"
"51541","2023-06-21","2023-06-28","True","10-4030-022630","22630","","29.1118"
"51542","2023-06-21","2023-06-28","True","10-4030-022669","22669","","28.0123"
"51543","2023-06-22","2023-06-29","True","10-4030-018210","18210","","61.658"
"51544","2023-06-22","2023-06-29","True","10-4030-011244","11244","","58.8748"
"51545","2023-06-22","2023-06-29","True","10-4030-019382","19382","","61.0838"
"51546","2023-06-22","2023-06-29","True","10-4030-026381","26381","","63.0208"
"51547","2023-06-22","2023-06-29","True","10-4030-012300","12300","","62.4585"
"51548","2023-06-22","2023-06-29","True","10-4030-019424","19424","","62.783"
"51549","2023-06-22","2023-06-29","True","10-4030-021858","21858","","62.308"
"51550","2023-06-22","2023-06-29","True","10-4030-011387","11387","","58.8745"
"51551","2023-06-22","2023-06-29","True","10-4030-013058","13058","","14.724"
"51552","2023-06-22","2023-06-29","True","10-4030-013747","13747","","21.5993"
"51553","2023-06-22","2023-06-29","True","10-4030-011286","11286","","59.3988"
"51554","2023-06-22","2023-06-29","True","10-4030-011266","11266","","58.599"
"51555","2023-06-22","2023-06-29","True","10-4030-011037","11037","","59.3558"
"51556","2023-06-22","2023-06-29","True","10-4030-011022","11022","","58.057"
"51557","2023-06-22","2023-06-29","True","10-4030-027765","27765","","18.5588"
"51558","2023-06-22","2023-06-29","True","10-4030-023104","23104","","32.7118"
"51559","2023-06-22","2023-06-29","True","10-4030-024605","24605","","29.6115"
"51560","2023-06-22","2023-06-29","True","10-4030-019271","19271","","14.3745"
"51561","2023-06-22","2023-06-29","True","10-4030-011025","11025","","60.1368"
"51562","2023-06-22","2023-06-29","True","10-4030-011009","11009","","57.432"
"51563","2023-06-22","2023-06-29","True","10-4030-017511","17511","","14.3065"
"51564","2023-06-22","2023-06-29","True","10-4030-026309","26309","","18.7835"
"51565","2023-06-22","2023-06-29","True","10-4030-025085","25085","","30.7208"
"51566","2023-06-22","2023-06-29","True","10-4030-024414","24414","","59.9513"
"51567","2023-06-22","2023-06-29","True","10-4030-015276","15276","","14.0943"
"51568","2023-06-22","2023-06-29","True","10-4030-021448","21448","","14.112"
"51569","2023-06-22","2023-06-29","True","10-4030-015017","15017","","15.199"
"51570","2023-06-22","2023-06-29","True","10-4030-022459","22459","","13.4998"
"51571","2023-06-23","2023-06-30","True","10-4030-014046","14046","","31.721"
"51572","2023-06-23","2023-06-30","True","10-4030-023759","23759","","61.8988"
"51573","2023-06-23","2023-06-30","True","10-4030-011238","11238","","58.2495"
"51574","2023-06-23","2023-06-30","True","10-4030-016291","16291","","61.9585"
"51575","2023-06-23","2023-06-30","True","10-4030-022323","22323","","61.0838"
"51576","2023-06-23","2023-06-30","True","10-4030-011481","11481","","59.3745"
